
央视频道,#genre#
东方卫视,http://112.27.235.94:8000/hls/28/index.m3u8$LR•IPV4•37『线路4』
东方卫视,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8$LR•IPV4•37『线路5』
东方卫视,http://182.150.23.74:808/hls/19/index.m3u8$LR•IPV4•37『线路6』
东方卫视,http://222.169.85.8:9901/tsfile/live/0018_1.m3u8$LR•IPV4•37『线路7』
东方卫视,http://123.129.70.178:9901/tsfile/live/0107_1.m3u8$LR•IPV4•37『线路8』
东方卫视,https://iptv.catvod.com/live.php?id=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86&line=5$LR•IPV4•37『线路9』
东方卫视,https://iptv.catvod.com/live.php?id=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86&line=2$LR•IPV4•37『线路10』
东方卫视,https://iptv.catvod.com/live.php?id=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86&line=6$LR•IPV4•37『线路11』
东方卫视,https://iptv.catvod.com/live.php?id=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86&line=1$LR•IPV4•37『线路12』
东方卫视,http://38.75.136.137:98/gslb/dsdqpub/dfwshd.m3u8?auth=testpub$LR•IPV4•37『线路13』
东方卫视,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8$LR•IPV4•37『线路14』
东方卫视,http://tvbox6.icu/tv/migu.php?id=dfws$LR•IPV4•37『线路15』
东方卫视,http://183.215.134.239:19901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•37『线路16』
东方卫视,http://112.27.235.94:8000/hls/28/index.m3u8$LR•IPV4•37『线路17』
东方卫视,https://live.mxdyeah.top/live.php?id=shanghaiHD$LR•IPV4•37『线路18』
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8$LR•IPV4•37『线路19』
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8$LR•IPV4•37『线路20』
东方卫视,http://k.061899.xyz/m.php?id=dfws$LR•IPV4•37『线路21』
东方卫视,http://t.061899.xyz/tl/tl.php?id=dfws$LR•IPV4•37『线路22』
东方卫视,http://39.134.67.108/PLTV/88888888/224/3221225942/1.m3u8$LR•IPV4•37『线路23』
东方卫视,http://39.134.67.108/PLTV/88888888/224/3221225960/1.m3u8$LR•IPV4•37『线路24』
东方卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226345$LR•IPV4•37『线路25』
东方卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/shanghaiHD/__op/default/__f/index.m3u8$LR•IPV4•37『线路26』
东方卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/shanghaiHD/__op/default/__f/index.m3u8$LR•IPV4•37『线路27』
东方卫视,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8$LR•IPV4•37『线路28』
东方卫视,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8$LR•IPV4•37『线路29』
东方卫视,http://36.32.174.67:60080/newlive/live/hls/24/live.m3u8$LR•IPV4•37『线路30』
东方卫视,http://183.11.239.36:808/hls/114/index.m3u8$LR•IPV4•37『线路31』
东方卫视,http://218.13.170.98:9901/tsfile/live/1010_1.m3u8$LR•IPV4•37『线路32』
东方卫视,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8$LR•IPV4•37『线路33』
东方卫视,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8$LR•IPV4•37『线路34』
东方卫视,http://36.32.174.67:60080/newlive/live/hls/24/live.m3u8$LR•IPV4•37『线路35』
东方卫视,http://183.11.239.36:808/hls/114/index.m3u8$LR•IPV4•37『线路36』
东方卫视,http://218.13.170.98:9901/tsfile/live/1010_1.m3u8$LR•IPV4•37『线路37』
北京卫视,http://112.27.235.94:8000/hls/27/index.m3u8$LR•IPV4•26『线路1』
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8$LR•IPV4•26『线路2』
北京卫视,http://222.169.85.8:9901/tsfile/live/0017_1.m3u8$LR•IPV4•26『线路3』
北京卫视,http://123.129.70.178:9901/tsfile/live/0122_1.m3u8$LR•IPV4•26『线路4』
北京卫视,http://182.150.23.74:808/hls/17/index.m3u8$LR•IPV4•26『线路5』
北京卫视,http://183.11.239.36:808/hls/41/index.m3u8$LR•IPV4•26『线路6』
北京卫视,https://iptv.catvod.com/live.php?id=%E5%8C%97%E4%BA%AC%E5%8D%AB%E8%A7%86$LR•IPV4•26『线路7』
北京卫视,https://iptv.catvod.com/catvod?id=%E5%8C%97%E4%BA%AC%E5%8D%AB%E8%A7%86&line=6$LR•IPV4•26『线路8』
北京卫视,https://iptv.catvod.com/catvod?id=%E5%8C%97%E4%BA%AC%E5%8D%AB%E8%A7%86&line=5$LR•IPV4•26『线路9』
北京卫视,http://38.75.136.137:98/gslb/dsdqpub/bjwshd.m3u8?auth=testpub$LR•IPV4•26『线路10』
北京卫视,http://112.27.235.94:8000/hls/27/index.m3u8$LR•IPV4•26『线路11』
北京卫视,https://live.mxdyeah.top/live.php?id=beijingHD$LR•IPV4•26『线路12』
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8$LR•IPV4•26『线路13』
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$LR•IPV4•26『线路14』
北京卫视,http://k.061899.xyz/m.php?id=bjws$LR•IPV4•26『线路15』
北京卫视,http://t.061899.xyz/tl/tl.php?id=bjws$LR•IPV4•26『线路16』
北京卫视,http://39.134.67.108/PLTV/88888888/224/3221225927/1.m3u8$LR•IPV4•26『线路17』
北京卫视,http://39.134.67.108/PLTV/88888888/224/3221225931/1.m3u8$LR•IPV4•26『线路18』
北京卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226450$LR•IPV4•26『线路19』
北京卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/beijingHD/__op/default/__f/index.m3u8$LR•IPV4•26『线路20』
北京卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/beijingHD/__op/default/__f/index.m3u8$LR•IPV4•26『线路21』
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8$LR•IPV4•26『线路22』
北京卫视,http://222.169.85.8:9901/tsfile/live/0017_1.m3u8$LR•IPV4•26『线路23』
北京卫视,http://183.11.239.36:808/hls/41/index.m3u8$LR•IPV4•26『线路24』
北京卫视,http://123.129.70.178:9901/tsfile/live/0122_1.m3u8$LR•IPV4•26『线路25』
北京卫视,http://112.27.235.94:8000/hls/27/index.m3u8$LR•IPV4•26『线路26』
江苏卫视,http://tvbox6.icu/tv/migu.php?id=jsws$LR•IPV4•27『线路1』
江苏卫视,http://218.13.170.98:9901/tsfile/live/1003_1.m3u8$LR•IPV4•27『线路2』
江苏卫视,http://183.11.239.36:808/hls/38/index.m3u8$LR•IPV4•27『线路3』
江苏卫视,http://123.129.70.178:9901/tsfile/live/0127_1.m3u8$LR•IPV4•27『线路4』
江苏卫视,http://222.169.85.8:9901/tsfile/live/0127_1.m3u8$LR•IPV4•27『线路5』
江苏卫视,http://182.150.23.74:808/hls/18/index.m3u8$LR•IPV4•27『线路6』
江苏卫视,https://iptv.catvod.com/live.php?id=%E6%B1%9F%E8%8B%8F%E5%8D%AB%E8%A7%86&line=7$LR•IPV4•27『线路7』
江苏卫视,https://iptv.catvod.com/live.php?id=%E6%B1%9F%E8%8B%8F%E5%8D%AB%E8%A7%86&line=4$LR•IPV4•27『线路8』
江苏卫视,https://iptv.catvod.com/live.php?id=%E6%B1%9F%E8%8B%8F%E5%8D%AB%E8%A7%86&line=1$LR•IPV4•27『线路9』
江苏卫视,https://iptv.catvod.com/live.php?id=%E6%B1%9F%E8%8B%8F%E5%8D%AB%E8%A7%86&line=3$LR•IPV4•27『线路10』
江苏卫视,https://iptv.catvod.com/live.php?id=%E6%B1%9F%E8%8B%8F%E5%8D%AB%E8%A7%86&line=2$LR•IPV4•27『线路11』
江苏卫视,http://tvbox6.icu/tv/migu.php?id=jsws$LR•IPV4•27『线路12』
江苏卫视,https://live.mxdyeah.top/live.php?id=jiangsuHD$LR•IPV4•27『线路13』
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8$LR•IPV4•27『线路14』
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8$LR•IPV4•27『线路15』
江苏卫视,http://k.061899.xyz/m.php?id=jsws$LR•IPV4•27『线路16』
江苏卫视,http://t.061899.xyz/tl/tl.php?id=jsws$LR•IPV4•27『线路17』
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225929/1.m3u8$LR•IPV4•27『线路18』
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225938/1.m3u8$LR•IPV4•27『线路19』
江苏卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226310$LR•IPV4•27『线路20』
江苏卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/jiangsuHD/__op/default/__f/index.m3u8$LR•IPV4•27『线路21』
江苏卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/jiangsuHD/__op/default/__f/index.m3u8$LR•IPV4•27『线路22』
江苏卫视,http://218.13.170.98:9901/tsfile/live/1003_1.m3u8$LR•IPV4•27『线路23』
江苏卫视,http://222.169.85.8:9901/tsfile/live/0127_1.m3u8$LR•IPV4•27『线路24』
江苏卫视,http://123.129.70.178:9901/tsfile/live/0127_1.m3u8$LR•IPV4•27『线路25』
江苏卫视,http://112.46.85.60:8009/hls/33/index.m3u8$LR•IPV4•27『线路26』
江苏卫视,http://183.11.239.36:808/hls/38/index.m3u8$LR•IPV4•27『线路27』
安徽卫视,http://123.129.70.178:9901/tsfile/live/0130_1.m3u8$LR•IPV4•26『线路1』
安徽卫视,http://222.169.85.8:9901/tsfile/live/0130_1.m3u8$LR•IPV4•26『线路2』
安徽卫视,http://gmxw.7766.org:808/hls/40/index.m3u8$LR•IPV4•26『线路3』
安徽卫视,http://112.27.235.94:8000/hls/26/index.m3u8$LR•IPV4•26『线路4』
安徽卫视,http://124.116.183.146:9901/tsfile/live/0130_1.m3u8$LR•IPV4•26『线路5』
安徽卫视,https://iptv.catvod.com/live.php?id=%E5%AE%89%E5%BE%BD%E5%8D%AB%E8%A7%86&line=1$LR•IPV4•26『线路6』
安徽卫视,https://iptv.catvod.com/live.php?id=%E5%AE%89%E5%BE%BD%E5%8D%AB%E8%A7%86&line=3$LR•IPV4•26『线路7』
安徽卫视,https://iptv.catvod.com/live.php?id=%E5%AE%89%E5%BE%BD%E5%8D%AB%E8%A7%86&line=2$LR•IPV4•26『线路8』
安徽卫视,https://iptv.catvod.com/live.php?id=%E5%AE%89%E5%BE%BD%E5%8D%AB%E8%A7%86$LR•IPV4•26『线路9』
安徽卫视,http://38.75.136.137:98/gslb/dsdqpub/ahwshd.m3u8?auth=testpub$LR•IPV4•26『线路10』
安徽卫视,https://live.mxdyeah.top/live.php?id=anhuiSD$LR•IPV4•26『线路11』
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8$LR•IPV4•26『线路12』
安徽卫视,http://k.061899.xyz/m.php?id=ahws$LR•IPV4•26『线路13』
安徽卫视,http://t.061899.xyz/tl/tl.php?id=ahws$LR•IPV4•26『线路14』
安徽卫视,http://sh.lnott.top:880/dx34.m3u8$LR•IPV4•26『线路15』
安徽卫视,http://39.134.67.108/PLTV/88888888/224/3221225923/1.m3u8$LR•IPV4•26『线路16』
安徽卫视,http://39.134.67.108/PLTV/88888888/224/3221225925/1.m3u8$LR•IPV4•26『线路17』
安徽卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226391$LR•IPV4•26『线路18』
安徽卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/anhuiSD/__op/default/__f/index.m3u8$LR•IPV4•26『线路19』
安徽卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/anhuiSD/__op/default/__f/index.m3u8$LR•IPV4•26『线路20』
安徽卫视,http://159.75.166.157/php/ah.php?id=ahws$LR•IPV4•26『线路21』
安徽卫视,http://222.169.85.8:9901/tsfile/live/0130_1.m3u8$LR•IPV4•26『线路22』
安徽卫视,http://112.27.235.94:8000/hls/26/index.m3u8$LR•IPV4•26『线路23』
安徽卫视,http://123.129.70.178:9901/tsfile/live/0130_1.m3u8$LR•IPV4•26『线路24』
安徽卫视,http://gmxw.7766.org:808/hls/40/index.m3u8$LR•IPV4•26『线路25』
安徽卫视,http://123.130.84.106:8154/tsfile/live/0130_1.m3u8$LR•IPV4•26『线路26』
重庆卫视,http://tvbox6.icu/tv/migu.php?id=cqws$LR•IPV4•29『线路1』
重庆卫视,http://36.32.174.67:60080/newlive/live/hls/34/live.m3u8$LR•IPV4•29『线路2』
重庆卫视,http://112.27.235.94:8000/hls/36/index.m3u8$LR•IPV4•29『线路3』
重庆卫视,http://124.116.183.146:9901/tsfile/live/0142_1.m3u8$LR•IPV4•29『线路4』
重庆卫视,http://123.130.84.106:8154/tsfile/live/0142_1.m3u8$LR•IPV4•29『线路5』
重庆卫视,http://183.11.239.36:808/hls/53/index.m3u8$LR•IPV4•29『线路6』
重庆卫视,https://iptv.catvod.com/live.php?id=%E9%87%8D%E5%BA%86%E5%8D%AB%E8%A7%86&line=2$LR•IPV4•29『线路7』
重庆卫视,http://38.75.136.137:98/gslb/dsdqpub/cqwshd.m3u8?auth=testpub$LR•IPV4•29『线路8』
重庆卫视,http://107.150.60.122/live/cqwshd.m3u8$LR•IPV4•29『线路9』
重庆卫视,https://iptv.catvod.com/live.php?id=%E9%87%8D%E5%BA%86%E5%8D%AB%E8%A7%86&line=1$LR•IPV4•29『线路10』
重庆卫视,http://iptv.huuc.edu.cn/hls/cqhd.m3u8$LR•IPV4•29『线路11』
重庆卫视,http://tvbox6.icu/tv/migu.php?id=cqws$LR•IPV4•29『线路12』
重庆卫视,https://live.mxdyeah.top/live.php?id=chongqingHD$LR•IPV4•29『线路13』
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8$LR•IPV4•29『线路14』
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8$LR•IPV4•29『线路15』
重庆卫视,http://k.061899.xyz/m.php?id=cqws$LR•IPV4•29『线路16』
重庆卫视,http://t.061899.xyz/tl/tl.php?id=cqws$LR•IPV4•29『线路17』
重庆卫视,http://sh.lnott.top:880/dx46.m3u8$LR•IPV4•29『线路18』
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221225963/1.m3u8$LR•IPV4•29『线路19』
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221226001/1.m3u8$LR•IPV4•29『线路20』
重庆卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226409$LR•IPV4•29『线路21』
重庆卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/chongqingHD/__op/default/__f/index.m3u8$LR•IPV4•29『线路22』
重庆卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/chongqingHD/__op/default/__f/index.m3u8$LR•IPV4•29『线路23』
重庆卫视,http://222.169.85.8:9901/tsfile/live/0142_1.m3u8$LR•IPV4•29『线路24』
重庆卫视,http://183.11.239.36:808/hls/53/index.m3u8$LR•IPV4•29『线路25』
重庆卫视,http://36.32.174.67:60080/newlive/live/hls/34/live.m3u8$LR•IPV4•29『线路26』
重庆卫视,http://112.27.235.94:8000/hls/36/index.m3u8$LR•IPV4•29『线路27』
重庆卫视,http://123.130.84.106:8154/tsfile/live/0142_1.m3u8$LR•IPV4•29『线路28』
重庆卫视,http://220.192.12.20:8003/udp/225.0.4.187:7980?$LR•IPV4•29『线路29』
四川卫视,http://183.11.239.36:808/hls/50/index.m3u8$LR•IPV4•25『线路1』
四川卫视,http://112.27.235.94:8000/hls/35/index.m3u8$LR•IPV4•25『线路2』
四川卫视,http://124.116.183.146:9901/tsfile/live/0123_1.m3u8$LR•IPV4•25『线路3』
四川卫视,http://123.130.84.106:8154/tsfile/live/0123_1.m3u8$LR•IPV4•25『线路4』
四川卫视,http://61.136.172.236:9901/tsfile/live/0123_1.m3u8$LR•IPV4•25『线路5』
四川卫视,https://iptv.catvod.com/live.php?id=%E5%9B%9B%E5%B7%9D%E5%8D%AB%E8%A7%86&line=3$LR•IPV4•25『线路6』
四川卫视,https://iptv.catvod.com/live.php?id=%E5%9B%9B%E5%B7%9D%E5%8D%AB%E8%A7%86&line=2$LR•IPV4•25『线路7』
四川卫视,https://iptv.catvod.com/live.php?id=%E5%9B%9B%E5%B7%9D%E5%8D%AB%E8%A7%86&line=1$LR•IPV4•25『线路8』
四川卫视,https://iptv.catvod.com/live.php?id=%E5%9B%9B%E5%B7%9D%E5%8D%AB%E8%A7%86$LR•IPV4•25『线路9』
四川卫视,http://38.75.136.137:98/gslb/dsdqpub/scwshd.m3u8?auth=testpub$LR•IPV4•25『线路10』
四川卫视,https://live.mxdyeah.top/live.php?id=sichuanHD$LR•IPV4•25『线路11』
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8$LR•IPV4•25『线路12』
四川卫视,http://k.061899.xyz/m.php?id=scws$LR•IPV4•25『线路13』
四川卫视,http://t.061899.xyz/tl/tl.php?id=scws$LR•IPV4•25『线路14』
四川卫视,http://sh.lnott.top:880/dx45.m3u8$LR•IPV4•25『线路15』
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221225970/1.m3u8$LR•IPV4•25『线路16』
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221226014/1.m3u8$LR•IPV4•25『线路17』
四川卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226338$LR•IPV4•25『线路18』
四川卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv1HD/__op/default/__f/index.m3u8$LR•IPV4•25『线路19』
四川卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv1HD/__op/default/__f/index.m3u8$LR•IPV4•25『线路20』
四川卫视,http://222.169.85.8:9901/tsfile/live/0123_1.m3u8$LR•IPV4•25『线路21』
四川卫视,http://182.150.23.74:808/hls/38/index.m3u8$LR•IPV4•25『线路22』
四川卫视,http://123.130.84.106:8154/tsfile/live/0123_1.m3u8$LR•IPV4•25『线路23』
四川卫视,http://61.136.172.236:9901/tsfile/live/0123_1.m3u8$LR•IPV4•25『线路24』
四川卫视,http://112.27.235.94:8000/hls/35/index.m3u8$LR•IPV4•25『线路25』
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$LR•IPV4•28『线路1』
东南卫视,http://120.76.248.139/live/bfgd/4200000483.m3u8$LR•IPV4•28『线路2』
东南卫视,http://112.27.235.94:8000/hls/38/index.m3u8$LR•IPV4•28『线路3』
东南卫视,http://123.129.70.178:9901/tsfile/live/0137_1.m3u8$LR•IPV4•28『线路4』
东南卫视,http://36.32.174.67:60080/newlive/live/hls/33/live.m3u8$LR•IPV4•28『线路5』
东南卫视,http://123.130.84.106:8154/tsfile/live/0137_1.m3u8$LR•IPV4•28『线路6』
东南卫视,https://iptv.catvod.com/live.php?id=%E4%B8%9C%E5%8D%97%E5%8D%AB%E8%A7%86&line=1$LR•IPV4•28『线路7』
东南卫视,https://iptv.catvod.com/live.php?id=%E4%B8%9C%E5%8D%97%E5%8D%AB%E8%A7%86&line=3$LR•IPV4•28『线路8』
东南卫视,https://iptv.catvod.com/live.php?id=%E4%B8%9C%E5%8D%97%E5%8D%AB%E8%A7%86&line=4$LR•IPV4•28『线路9』
东南卫视,https://iptv.catvod.com/live.php?id=%E4%B8%9C%E5%8D%97%E5%8D%AB%E8%A7%86&line=2$LR•IPV4•28『线路10』
东南卫视,http://38.75.136.137:98/gslb/dsdqpub/dnwshd.m3u8?auth=testpub$LR•IPV4•28『线路11』
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$LR•IPV4•28『线路12』
东南卫视,http://120.76.248.139/live/bfgd/4200000483.m3u8$LR•IPV4•28『线路13』
东南卫视,https://live.mxdyeah.top/live.php?id=dongnanHD$LR•IPV4•28『线路14』
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8$LR•IPV4•28『线路15』
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8$LR•IPV4•28『线路16』
东南卫视,http://k.061899.xyz/m.php?id=dnws$LR•IPV4•28『线路17』
东南卫视,http://t.061899.xyz/tl/tl.php?id=dnws$LR•IPV4•28『线路18』
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221225950/1.m3u8$LR•IPV4•28『线路19』
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221226038/1.m3u8$LR•IPV4•28『线路20』
东南卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226341$LR•IPV4•28『线路21』
东南卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/dongnanHD/__op/default/__f/index.m3u8$LR•IPV4•28『线路22』
东南卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/dongnanHD/__op/default/__f/index.m3u8$LR•IPV4•28『线路23』
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$LR•IPV4•28『线路24』
东南卫视,http://123.129.70.178:9901/tsfile/live/0137_1.m3u8$LR•IPV4•28『线路25』
东南卫视,http://36.32.174.67:60080/newlive/live/hls/33/live.m3u8$LR•IPV4•28『线路26』
东南卫视,http://123.130.84.106:8154/tsfile/live/0137_1.m3u8$LR•IPV4•28『线路27』
东南卫视,http://61.136.172.236:9901/tsfile/live/0137_1.m3u8$LR•IPV4•28『线路28』
深圳卫视,http://112.27.235.94:8000/hls/33/index.m3u8$LR•IPV4•34『线路1』
深圳卫视,http://183.215.134.239:19901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•34『线路2』
深圳卫视,http://gmxw.7766.org:808/hls/45/index.m3u8$LR•IPV4•34『线路3』
深圳卫视,http://124.116.183.146:9901/tsfile/live/0126_1.m3u8$LR•IPV4•34『线路4』
深圳卫视,http://61.136.172.236:9901/tsfile/live/0126_1.m3u8$LR•IPV4•34『线路5』
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$LR•IPV4•34『线路6』
深圳卫视,https://iptv.catvod.com/live.php?id=%E6%B7%B1%E5%9C%B3%E5%8D%AB%E8%A7%86&line=2$LR•IPV4•34『线路7』
深圳卫视,https://iptv.catvod.com/live.php?id=%E6%B7%B1%E5%9C%B3%E5%8D%AB%E8%A7%86&line=3$LR•IPV4•34『线路8』
深圳卫视,https://iptv.catvod.com/live.php?id=%E6%B7%B1%E5%9C%B3%E5%8D%AB%E8%A7%86$LR•IPV4•34『线路9』
深圳卫视,https://iptv.catvod.com/live.php?id=%E6%B7%B1%E5%9C%B3%E5%8D%AB%E8%A7%86&line=1$LR•IPV4•34『线路10』
深圳卫视,http://38.75.136.137:98/gslb/dsdqpub/szwshd.m3u8?auth=testpub$LR•IPV4•34『线路11』
深圳卫视,http://iptv.huuc.edu.cn/hls/szhd.m3u8$LR•IPV4•34『线路12』
深圳卫视,https://zby.130519.xyz/PLTV/11/224/3221225728/index.m3u8$LR•IPV4•34『线路13』
深圳卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010068$LR•IPV4•34『线路14』
深圳卫视,https://smart.pendy.dpdns.org/Smart.php?id=shenzhen$LR•IPV4•34『线路15』
深圳卫视,http://z.b.bkpcp.top/m.php?id=szws$LR•IPV4•34『线路16』
深圳卫视,http://112.27.235.94:8000/hls/33/index.m3u8$LR•IPV4•34『线路17』
深圳卫视,http://183.215.134.239:19901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•34『线路18』
深圳卫视,https://live.mxdyeah.top/live.php?id=shenzhenHD$LR•IPV4•34『线路19』
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8$LR•IPV4•34『线路20』
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8$LR•IPV4•34『线路21』
深圳卫视,http://k.061899.xyz/m.php?id=szws$LR•IPV4•34『线路22』
深圳卫视,http://t.061899.xyz/tl/tl.php?id=szws$LR•IPV4•34『线路23』
深圳卫视,http://sh.lnott.top:880/dx61.m3u8$LR•IPV4•34『线路24』
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225943/1.m3u8$LR•IPV4•34『线路25』
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225997/1.m3u8$LR•IPV4•34『线路26』
深圳卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226313$LR•IPV4•34『线路27』
深圳卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/shenzhenHD/__op/default/__f/index.m3u8$LR•IPV4•34『线路28』
深圳卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/shenzhenHD/__op/default/__f/index.m3u8$LR•IPV4•34『线路29』
深圳卫视,http://112.27.235.94:8000/hls/33/index.m3u8$LR•IPV4•34『线路30』
深圳卫视,http://183.11.239.36:808/hls/45/index.m3u8$LR•IPV4•34『线路31』
深圳卫视,http://61.136.172.236:9901/tsfile/live/0126_1.m3u8$LR•IPV4•34『线路32』
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$LR•IPV4•34『线路33』
深圳卫视,http://222.169.85.8:9901/tsfile/live/0126_1.m3u8$LR•IPV4•34『线路34』
广东卫视,http://tvbox6.icu/tv/migu.php?id=gdws$LR•IPV4•40『线路1』
广东卫视,http://183.215.134.239:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•40『线路2』
广东卫视,http://183.215.134.239:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•40『线路3』
广东卫视,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•40『线路4』
广东卫视,http://hlsztemgsplive.miguvideo.com:8080/ws_w/2018/gdws/gdws711/1000/index.m3u8?msisdn=20260209040208b7fdef1503cd41b3a15efc83c4616146&mdspid=&spid=699054&netType=0&sid=2202428795&pid=2028597139&timestamp=20260209040208&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608831231&ParentNodeID=-99&assertID=2202428795&client_ip=218.28.233.106&SecurityKey=20260209040208&promotionId=&mvid=2202428795&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a52d374097b5f15c689423533a043ba9$LR•IPV4•40『线路5』
广东卫视,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8$LR•IPV4•40『线路6』
广东卫视,http://112.27.235.94:8000/hls/30/index.m3u8$LR•IPV4•40『线路7』
广东卫视,http://124.116.183.146:9901/tsfile/live/0125_1.m3u8$LR•IPV4•40『线路8』
广东卫视,http://123.130.84.106:8154/tsfile/live/0125_1.m3u8$LR•IPV4•40『线路9』
广东卫视,http://61.136.172.236:9901/tsfile/live/0125_1.m3u8$LR•IPV4•40『线路10』
